dbh,n,rel_freq,time
12.5,44.40920049743008,0.08333773721186764,27
17.5,75.07014692493495,0.14087567681495555,27
22.5,42.93610761640262,0.08057334996704789,27
27.5,25.294602215057097,0.047467526743678747,27
32.5,15.677344592559601,0.02941990419102981,27
37.5,12.679218440538884,0.023793659030421944,27
42.5,6.233876458023453,0.011698412766968657,27
47.5,7.678181885262842,0.014408777844491632,27
52.5,6.627721076213379,0.012437496536218675,27
57.5,6.102999662498061,0.011452811047720016,27
62.5,4.077879105351203,0.00765249573189661,27
67.5,4.322644697487263,0.008111819709078379,27
72.5,3.6658311829395505,0.006879251874947969,27
77.5,4.428213953852041,0.008309929624276903,27
82.5,2.078235780133983,0.003899990663401592,27
87.5,0.9350603983869915,0.0017547223747590068,27
92.5,0.18700152654384616,3.509246710764584e-4,27
97.5,0.40462107827127014,7.593067362990469e-4,27
102.5,0.29880409040940537,5.607319313440737e-4,27
2.5,221.8152983381319,0.41388505731605557,28
7.5,54.50207796755259,0.10169540077915713,28
12.5,45.17865431979354,0.0842988291281239,28
17.5,73.61171418990932,0.1373520617147903,28
22.5,39.54581366672726,0.0737885144924189,28
27.5,27.033503151468317,0.05044180038584738,28
32.5,15.539577874734933,0.028995290800672115,28
37.5,12.618112830805652,0.023544130595705943,28
42.5,6.123182020740254,0.011425242355229629,28
47.5,7.531466677189159,0.014052960010948584,28
52.5,6.509066057427302,0.012145263191655924,28
57.5,5.966684412163287,0.011133233543479566,28
62.5,3.998989299329552,0.0074617121891938296,28
67.5,4.211576986565634,0.007858379451441303,28
72.5,3.587662059618997,0.0066942168926172,28
77.5,4.3402022804973015,0.008098381324847033,28
82.5,2.0318820010211436,0.0037912876377450863,28
87.5,0.913179985064736,0.0017039020901175597,28
92.5,0.18262569082272018,3.407611877081785e-4,28
97.5,0.3963498525742233,7.395489972013899e-4,28
102.5,0.29692162463982613,5.540259150435013e-4,28
2.5,220.4504684571675,0.40901629914343834,29
7.5,62.31080808254498,0.1156093534158737,29
12.5,37.340860455977406,0.06928096210193774,29
17.5,72.7676154351612,0.13501055802276699,29
22.5,45.00102489697303,0.08349337059629731,29
27.5,25.88925104984865,0.04803403560950876,29
32.5,15.323055927611135,0.0284298766563844,29
